WikiID,Entity,Type
Q6807778,Meet Me in St. Louis,Musical
Q6807852,Meet the Navy,Musical
Q681540,Rudolf,Musical
Q6815790,Memphis,Musical
Q6817294,Menopause The Musical,Musical
Q6819761,Merlin,Musical
Q6820251,Merrily We Roll Along,Musical
Q6821050,Mesa Arizona Easter Pageant,Musical
Q6824722,Metro Street,Musical
Q6824927,Metropolis,Musical
Q6858028,Milk and Honey,Musical
Q686861,Mamma Mia!,Musical
Q6869468,Minsky's,Musical
Q6875962,Miss 1917,Musical
Q6876763,Miss Hook of Holland,Musical
Q6876977,Miss Liberty,Musical
Q6877411,Miss Spectacular,Musical
Q688711,Pippin,Musical
Q6887428,Moby Dick,Musical
Q6896509,Molly,Musical
Q6899295,Money to Burn,Musical
Q6904679,Monte Carlo,Musical
Q6907506,Moon Landing,Musical
Q6911112,More Than You Deserve,Musical
Q6912642,Mormon Miracle Pageant,Musical
Q6913147,Morocco Bound,Musical
Q6918538,Motown: The Musical,Musical
Q6927007,Movin' Out,Musical
Q6929117,Mr. President,Musical
Q6930949,Much Ado,Musical
Q6942293,Music of The Bahamas,Musical
Q6945431,My Favorite Year,Musical
Q6945882,My Life with Albertine,Musical
Q6945914,My Little Pony Live: The World's Biggest Tea Party,Musical
Q6946015,My Maryland,Musical
Q6946550,My Turn on Earth,Musical
Q6949257,Myths and Hymns,Musical
Q6954196,NHS the Musical,Musical
Q6965008,Napoleon,Musical
Q6975891,Little Tel Aviv,Musical
Q6983509,Nazl el sourour,Musical
Q7003362,Nevada Belle,Musical
Q7004049,Never Gonna Dance,Musical
Q701443,Elisabeth,Musical
Q7019676,Newsies,Musical
Q7020977,Next Door's Baby,Musical
Q7024697,Nice Work If You Can Get It,Musical
Q7026670,Nick & Nora,Musical
Q7041221,Nite Club Confidential,Musical
Q7045015,No Strings,Musical
Q7061798,Nosferatu The Vampire,Musical
Q7069915,Nunsense,Musical
Q7070543,Nuts and Wine,Musical
Q7080365,"Oh, Captain!",Musical
Q7080366,"Oh, Coward!",Musical
Q7080372,"Oh, Lady! Lady!!",Musical
Q7080377,"Oh, My Dear!",Musical
Q7081316,Oil City Symphony,Musical
Q7089267,Olympus on My Mind,Musical
Q7091124,On Second Avenue,Musical
Q7091802,Once Upon A Time At The Adelphi,Musical
Q7091825,Once Upon a Mattress,Musical
Q7093048,One Night Stand,Musical
Q7093442,One and One,Musical
Q7095124,Onward Victoria,Musical
Q7097861,Operette,Musical
Q7102604,Originale,Musical
Q7110679,Our House,Musical
Q7111092,Our Miss Gibbs,Musical
Q7113399,Over Here!,Musical
Q7122273,Pacific 1860,Musical
Q7131239,Panjandrum,Musical
Q7134092,Parade,Musical
Q7134271,Paradise Found,Musical
Q7134306,Paradise Lost: Shadows and Wings,Musical
Q7137185,Paris,Musical
Q7160615,Peggy-Ann,Musical
Q7160619,Peggy,Musical
Q7160748,Peggy Sue Got Married,Musical
Q7165861,People Are Wrong!,Musical
Q7167914,Perez Hilton Saves the Universe (or at least the greater Los Angeles area): the Musical!,Musical
Q7167992,Perfect Harmony,Musical
Q7176279,Peter Pan: A Musical Adventure,Musical
Q7183008,Philemon,Musical
Q7191056,Picon Pie,Musical
Q7191401,Pieces of Eight,Musical
Q7197217,Pipe Dream,Musical
Q7200548,Plague! The Musical,Musical
Q7200642,Plain and Fancy,Musical
Q7202330,Platinum,Musical
Q7203057,Play On!,Musical
Q7204318,Pleasures and Palaces,Musical
Q7206080,"Po-ca-hon-tas, or The Gentle Savage",Musical
Q7208769,Pokémon Live!,Musical
Q7229561,Poppy,Musical
Q7229564,Poppy,Musical
Q7232196,Portofino,Musical
Q7234104,Postcards from God,Musical
Q7236284,Power Balladz,Musical
Q7242308,Prettybelle,Musical
Q7242808,Pride and Prejudice,Musical
Q7243661,Primrose,Musical
Q7244324,Prince of Central Park,Musical
Q7244569,Princess Caprice,Musical
Q7245570,"Priscilla, Queen of the Desert",Musical
Q7249698,Promenade,Musical
Q7259797,Pump Boys and Dinettes,Musical
Q7261320,Purlie,Musical
Q7262193,Puteri Gunung Ledang,Musical
Q7262483,Putting It Together,Musical
Q7272033,Quilters,Musical
Q7279081,Rachael Lily Rosenbloom,Musical
Q7280305,Radiant Baby,Musical
Q7280720,Christmas Spectacular Starring the Radio City Rockettes,Musical
Q7283223,Rags,Musical
Q7283247,Ragtime,Musical
Q7285130,Raisin,Musical
Q7301316,Really Rosie,Musical
Q7306781,Reedy River,Musical
Q7306819,Reefer Madness,Musical
Q7308424,Regina,Musical
Q7319121,Rex,Musical
Q7334792,Ring of Fire,Musical
Q7339414,Road Show,Musical
Q7339709,Roald Dahl's Willy Wonka,Musical
Q7351360,Robert and Elizabeth,Musical
Q7351467,Robert the Devil,Musical
Q7352995,"Robinson Crusoe, Jr.",Musical
Q7354213,"Rock 'N Roll! The First 5,000 Years",Musical
Q7354928,Rockabye Hamlet,Musical
Q735643,Aspects of Love,Musical
Q7362375,Romance/Romance,Musical
Q736979,Gentlemen Prefer Blondes,Musical
Q7370629,The Night of the Hunter,Musical
Q7379684,Runaways,Musical
Q7383398,Ruthless!,Musical
Q7383618,Ruy Blas and the Blase Roue,Musical
Q7383700,Ruža na asfaltu (The Asphalt Rose),Musical
Q7389165,SCKBSTD,Musical
Q7390424,SING!,Musical
Q7400137,Sail Away,Musical
Q740078,An Imaginary Report on an American Rock Festival,Musical
Q7403382,Salad Days,Musical
Q7406588,Salvation,Musical
Q7415350,San Toy,Musical
Q7423345,Saratoga,Musical
Q7426601,Saturday's Voyeur,Musical
Q7428135,Saved,Musical
Q7428334,Savior of the World,Musical
Q7429028,Say When,Musical
Q7429909,Scandalous: The Life and Trials of Aimee Semple McPherson,Musical
Q7430470,Scarlett,Musical
Q7430511,Scarrie! The Musical,Musical
Q7439292,Scrooge,Musical
Q7439930,Sea Legs,Musical
Q7445471,See America First,Musical
Q7445540,See What I Wanna See,Musical
Q7450756,Senioritis,Musical
Q7456317,Set to Music,Musical
Q7457059,Seussical,Musical
Q7457186,Seven Brides for Seven Brothers,Musical
Q7459652,Señor Discretion Himself,Musical
Q7459778,Sgt. Pepper's Lonely Hearts Club Band on the Road,Musical
Q7488317,Shane Warne: The Musical,Musical
Q7488580,Shangri-La,Musical
Q7494157,Shenandoah,Musical
Q7495079,Sherlock Holmes: The Musical,Musical
Q7495377,Sherry!,Musical
Q7497280,Shinbone Alley,Musical
Q7497314,Shine!,Musical
Q7499543,Shlemiel the First,Musical
Q7499826,Shock,Musical
Q7499903,Shockheaded Peter,Musical
Q7500092,Shogun: The Musical,Musical
Q7502760,Shout! The Legend of The Wild One,Musical
Q7502764,Shout! The Mod Musical,Musical
Q7502987,Show Me Where the Good Times Are,Musical
Q7503324,Showtune,Musical
Q7506012,Shylock,Musical
Q7508290,Side Show,Musical
Q7508319,Side by Side by Sondheim,Musical
Q7512065,Sigh No More,Musical
Q7514344,Silence! The Musical,Musical
Q7520749,Simple Simon,Musical
Q7521859,Sinbad,Musical
Q7521864,Sinbad,Musical
Q7523531,Singin' in the Rain (musical),Musical
Q7538007,Skyscraper,Musical
Q7544617,Smile,Musical
Q7544743,Smiling Faces,Musical
Q7545908,Smoke on the Mountain,Musical
Q7548357,Snow White and the Seven Dwarfs,Musical
Q7549341,"So Long, 174th Street",Musical
Q7554751,Soho Cinders,Musical
Q75548,Nanta,Musical
Q7559704,Someone like You,Musical
Q7560022,Something's Afoot,Musical
Q7560136,Something More!,Musical
Q7560206,Something for the Boys,Musical
Q7560891,Sondheim on Sondheim,Musical
Q7561236,Songbook,Musical
Q7562281,Sons o' Fun,Musical
Q7562681,Soon,Musical
Q7576276,Spend Spend Spend,Musical
Q7598134,Stand by the River,Musical
Q7602127,Starmites,Musical
Q7602410,Starship,Musical
Q7602453,Starstruck,Musical
Q7602568,"Starting Here, Starting Now",Musical
Q7605693,Steel Pier,Musical
Q7617449,"Stinkfoot, a Comic Opera",Musical
Q7623039,Street of Dreams,Musical
Q7627348,A Stubborn Cinderella,Musical
Q7632501,Subways Are For Sleeping,Musical
Q7632530,Success!,Musical
Q7632769,Such Good Friends,Musical
Q7634746,Sugar Babies,Musical
Q7647243,Surviving the Nian,Musical
Q7652136,Svengali,Musical
Q7653439,Swan Esther,Musical
Q7655496,Sweet Smell of Success,Musical
Q7655601,Sweet and Low,Musical
Q7658494,Swing!,Musical
Q7658704,Swinging on a Star,Musical
Q7671009,TONY! The Blair Musical,Musical
Q7677608,Take Flight,Musical
Q7677673,Take Me Along,Musical
Q7681076,Tambourines to Glory,Musical
Q769086,Notre-Dame de Paris,Musical
Q7693963,Teddy & Alice,Musical
Q7699625,Tenderloin,Musical
Q7709662,Thalidomide!! A Musical,Musical
Q7711731,The 101 Dalmatians Musical,Musical
Q7712669,The Adventures of Tom Sawyer,Musical
Q7713608,The Amorous Flea,Musical
Q7714016,The Apple Tree,Musical
Q7714156,The Arcadians,Musical
Q7715361,The Baker's Wife,Musical
Q7715383,The Balkan Princess,Musical
Q7716192,The Beauty Prize,Musical
Q7716200,The Beauty of Bath,Musical
Q7716422,The Belle of Mayfair,Musical
Q7716424,The Belle of New York,Musical
Q7716734,The Best Little Whorehouse Goes Public,Musical
Q7716913,The Best of Both Worlds,Musical
Q7717398,The Better 'Ole,Musical
Q7718009,The Billy Barnes Revue,Musical
Q7718388,The Black Mikado,Musical
Q7718801,The Blue Moon,Musical
Q7718820,The Blue Paradise,Musical
Q7718891,The Blues Brothers Show,Musical
Q7718981,The Body Beautiful,Musical
Q7719011,The Bodyguard,Musical
Q7719603,The Boy,Musical
Q7719742,The Boys Are Coming Home,Musical
Q7719909,The Break Up Notebook: The Lesbian Musical,Musical
Q7720878,The Cabaret Girl,Musical
Q7721224,The Canterville Ghost,Musical
Q7721336,The Card,Musical
Q7721672,The Cat and the Fiddle,Musical
Q7721700,The Catch of the Season,Musical
Q7721807,The Cedar Tree,Musical
Q7722759,The Christmas Schooner,Musical
Q7723053,The Cingalee,Musical
Q7723091,The Circus Girl,Musical
Q7723241,The Civil War,Musical
Q7726834,The Color Purple,Musical
Q7727379,The Conquering Hero,Musical
Q7727759,The Count of Monte Cristo,Musical
Q7727935,The Cradle Will Rock,Musical
Q7728838,The Dancing Mistress,Musical
Q7728844,The Dancing Years,Musical
Q7729157,The Day Before Spring,Musical
Q7730261,The Dirtiest Show in Town,Musical
Q7730384,The District Leader,Musical
Q7730574,The Dollar Princess,Musical
Q7730645,The Donkey Show,Musical
Q7730916,The Dream Dealer,Musical
Q7731075,The Drowsy Chaperone,Musical
Q7731355,The Earl and the Girl,Musical
Q7731598,The Education of H*Y*M*A*N K*A*P*L*A*N,Musical
Q7733731,The Fields of Ambrosia,Musical
Q7733789,The Fig Leaves Are Falling,Musical
Q7734063,The First,Musical
Q7734289,The Five O'Clock Girl,Musical
Q7734309,The Fix,Musical
Q7735027,The Four Musketeers,Musical
Q7735254,The French Maid,Musical
Q7735351,The Frogs,Musical
Q7735986,The Gay Gordons,Musical
Q7735990,The Gay Life,Musical
Q7735996,The Gay Parisienne,Musical
Q7736463,The Gingerbread Man,Musical
Q7736489,The Girl Behind the Counter,Musical
Q7736494,The Girl From Nantucket,Musical
Q7736526,The Girl Who Came to Supper,Musical
Q7736561,The Girl from Kays,Musical
Q7736567,The Girl from Utah,Musical
Q7736577,The Girl in Pink Tights,Musical
Q7736597,The Girl in the Taxi,Musical
Q7736646,The Girls of Gottenberg,Musical
Q7736821,The Glorious Ones,Musical
Q7737195,The Good Companions,Musical
Q7737378,The Gospel at Colonus,Musical
Q7737502,The Grand Tour,Musical
Q7737647,The Great American Trailer Park Musical,Musical
Q7737860,The Great Mystical Circus,Musical
Q773823,The Full Monty,Musical
Q7738782,The Happiest Girl in the World,Musical
Q7738799,The Happy Day,Musical
Q7738829,The Happy Time,Musical
Q7740413,The Hot Mikado,Musical
Q7740626,The House of Martin Guerre,Musical
Q7740838,The Human Comedy,Musical
Q7741108,The Hunting of the Snark,Musical
Q7741325,The Idea,Musical
Q7741476,The Immigrant,Musical
Q7744220,The Kid,Musical
Q7745739,The Last Empress,Musical
Q7746005,The Last Session,Musical
Q7746093,The Last Sweet Days of Isaac,Musical
Q7747106,The Lieutenant,Musical
Q7747115,The Life (musical),Musical
Q7747285,The Light in the Piazza,Musical
Q7747696,The Little Prince and the Aviator,Musical
Q7749332,The Mad Show,Musical
Q7749362,The Madwoman of Central Park West,Musical
Q7749425,The Magic Flute,Musical
Q7749453,The Magic Mrs. Piggle Wiggle,Musical
Q7749471,The Magic Show,Musical
Q7749622,The Maid of Arran,Musical
Q7750056,The Man from Snowy River: Arena Spectacular,Musical
Q7750477,The Marvelous Land of Oz,Musical
Q7750480,The Marvelous Wonderettes,Musical
Q7750647,The Matchgirls,Musical
Q7750777,The Me Nobody Knows,Musical
Q7751048,The Merchants of Bollywood,Musical
Q7751112,The Merry Zingara,Musical
Q7751118,The Merveilleuses,Musical
Q7751151,The Messenger Boy,Musical
Q7751691,The Misadventures of the Wholesome Twins,Musical
Q7752061,The Monks of Malabar,Musical
Q7752369,The Most Happy Fella,Musical
Q7752781,The Musical of Musicals,Musical
Q7753496,The New Aladdin,Musical
Q7754070,The Night Boat,Musical
Q7754111,The Night That Made America Famous,Musical
Q7755106,The Onion Cellar,Musical
Q7755226,The Opposite of Sex,Musical
Q7755291,The Orchid,Musical
Q7756248,The Passing Show,Musical
Q7756249,The Passing Show of 1916,Musical
Q7756250,The Passing Show of 1918,Musical
Q7756568,The Penny Friend,Musical
Q7756649,The People in the Picture,Musical
Q7758110,The Pretty Druidess,Musical
Q7758831,The Pursuit of Persephone,Musical
Q7759181,The Race to Urga,Musical
Q7759465,The Rat Pack: Live From Las Vegas,Musical
Q7759937,The Red Shoes,Musical
Q7760133,The Remains of the Day,Musical
Q7760822,The Rink,Musical
Q7761191,The Robber Bridegroom,Musical
Q7761593,The Rothschilds,Musical
Q7762521,The School Girl,Musical
Q7762649,The Scottsboro Boys,Musical
Q7762936,The Second Little Show,Musical
Q7763013,The Secret Garden,Musical
Q7763040,The Secret Life of Nora,Musical
Q7763917,The Shop Girl,Musical
Q7764510,The Siren,Musical
Q7764839,The Slipper and the Rose,Musical
Q7765961,The Spitfire Grill,Musical
Q7766061,The Spring Chicken,Musical
Q7766780,The Story of My Life,Musical
Q7767451,The Sunshine Girl,Musical
Q7767543,The Survival of St. Joan,Musical
Q7767681,The Swing Mikado,Musical
Q7768114,The Tap Dance Kid,Musical
Q7768294,The Telephone Girl,Musical
Q7768398,The Ten Commandments: The Musical,Musical
Q7768723,The Thing About Men,Musical
Q7768893,The Thorn Birds Musical,Musical
Q7769277,The Tik-Tok Man of Oz,Musical
Q7769408,The Times They Are A-Changin',Musical
Q7769437,The Tin Pan Alley Rag,Musical
Q7769586,The Tooth of Crime,Musical
Q7769621,The Toreador,Musical
Q7769796,The Toxic Avenger,Musical
Q7771856,The Utter Glory of Morrissey Hall,Musical
Q7771981,The Vamp,Musical
Q7772895,The Visit,Musical
Q7774071,The Wedding Singer,Musical
Q7774215,The Well of Romance,Musical
Q7774474,The White Chrysanthemum,Musical
Q7774624,The Who's Tommy,Musical
Q7774754,The Wicklow Postman,Musical
Q7774978,The Will Rogers Follies,Musical
Q7775315,The Witches of Eastwick,Musical
Q7775366,The Wizard of A.I.D.S.,Musical
Q7775381,The Wizard of Oz,Musical
Q7775384,The Wizard of Oz,Musical
Q7775406,The Woggle-Bug,Musical
Q7776513,The Yashmak,Musical
Q7776644,The Yellow Cake Revue,Musical
Q7776781,The Young Messiah,Musical
Q7776923,The Zulu and the Zayda,Musical
Q7776999,The first Queen,Musical
Q7781660,Theodore & Co,Musical
Q7785607,This Beautiful City,Musical
Q7786414,This Year of Grace,Musical
Q7796958,Thou Shalt Not,Musical
Q7797584,Three Little Maids,Musical
Q7797920,Three Wishes for Jamie,Musical
Q7798178,Thrill Me,Musical
Q7798202,Thriller – Live,Musical
Q7798421,"Through a Glass, Darkly",Musical
Q7800677,"Tickets, Please!",Musical
Q7804762,Timbuktu!,Musical
Q7808543,Tintypes,Musical
Q7809706,Tita in Thibet,Musical
Q7810131,[title of show],Musical
Q7810798,To-Night's the Night,Musical
Q7815828,Tom Foolery,Musical
Q7821404,Tonight's the Night,Musical
Q7823801,Too Close to the Sun,Musical
Q7824423,Top Banana,Musical
Q7829456,Tovarich,Musical
Q7830021,Town Topics,Musical
Q7844570,Triumph of Love,Musical
Q7857179,Tuxedo,Musical
Q7857413,Twang!!,Musical
Q7858884,Two Cities,Musical
Q7858977,Two Gentlemen of Verona,Musical
Q7859056,Two Little Girls in Blue,Musical
Q7859366,Two by Two,Musical
Q7898049,Up from Paradise,Musical
Q7898094,Up on the Roof,Musical
Q7899883,Urban Cowboy,Musical
Q790583,Avenue Q,Musical
Q7912511,Valmouth,Musical
Q7913029,Vampires Rock,Musical
Q7914997,"Vanities, A New Musical",Musical
Q7919970,Venice,Musical
Q7920839,Vera Violetta,Musical
Q7923057,Very Good Eddie,Musical
Q7927475,Victory Canteen,Musical
Q7928446,Viet Rock,Musical
Q7933209,Violet,Musical
Q7937461,Viva Forever,Musical
Q7960397,Wait a Minim!,Musical
Q7960539,Waiting For The Moon,Musical
Q7962343,Walker and Williams in Dahomey,Musical
Q7962454,Walking Happy,Musical
Q7963532,Walmartopia,Musical
Q7967354,Wang,Musical
Q796988,Guys and Dolls,Musical
Q7980782,Welcome to the Club,Musical
Q7990840,What's Up?,Musical
Q7992709,When Pigs Fly,Musical
Q7993096,Where's Charley?,Musical
Q7993800,Whirled into Happiness,Musical
Q7994020,Whistle Down the Wind,Musical
Q7994535,White Christmas,Musical
Q7995113,White Noise: A Cautionary Musical,Musical
Q7997614,Whoop-Dee-Doo,Musical
Q7997615,Whoop-Dee-Doo!,Musical
Q7997616,Whoop-Up,Musical
Q8000992,Wildcat,Musical
Q8024825,Windy City,Musical
Q8027559,Wish You Were Here,Musical
Q8029962,Wolfboy,Musical
Q8030743,Woman of the Year,Musical
Q8031624,Women on the Verge of a Nervous Breakdown,Musical
Q8031888,Wonderland,Musical
Q8031938,Wonderworld,Musical
Q8034451,Words and Music,Musical
Q8034891,Working,Musical
Q8039376,Wuthering Heights,Musical
Q8042878,Xanadu: The Marco Polo Musical,Musical
Q8048712,Yank!,Musical
Q8052721,"Yes, Uncle!",Musical
Q8053805,Yip Yip Yaphank,Musical
Q8057482,You Said It,Musical
Q8058139,Young Frankenstein,Musical
Q8058726,Your Arms Too Short to Box with God,Musical
Q8058908,Your Own Thing,Musical
Q8066194,Zangoora,Musical
Q8069029,Zenda,Musical
Q8072646,Zipp!,Musical
Q8073763,Zombie Prom,Musical
Q8073792,Zombies from The Beyond,Musical
Q8075112,Zuleika,Musical
Q815073,Bel Ami,Musical
Q830285,Best Foot Forward,Musical
Q830549,Evita,Musical
Q830581,Les Misérables,Musical
Q832620,Das Dreimäderlhaus,Musical
Q843284,Chess,Musical
Q846432,The Pajama Game,Musical
Q8565261,Foxy,Musical
Q860474,Festival of the Lion King,Musical
Q862709,A Funny Thing Happened on the Way to the Forum,Musical
Q8773162,Medora Musical,Musical
Q885100,Blood Brothers,Musical
Q905691,Lord of the Rings,Musical
Q910207,Carmen Cubana,Musical
Q913985,Once on This Island,Musical
Q922373,Bells Are Ringing,Musical
Q924458,Starmania,Musical
Q9262067,Francesco,Musical
Q9290552,High Fidelity,Musical
Q9313082,Romeo i Julia,Musical
Q939143,Spamalot,Musical
Q950119,Whistle Down the Wind,Musical
Q959579,Fame,Musical
Q960611,Nightingale,Musical
Q962414,Metro,Musical
Q988011,Three Nights,Musical
Q1000484,Ferencvárosi TC,Sports Team
Q10272421,Teo Martín Motorsport,Sports Team
Q10286725,F.C. Porto,Sports Team
Q1044658,Caron & Guay of Pont-Rouge,Sports Team
Q10518704,Hayate,Sports Team
Q1051998,Amsterdam Pirates,Sports Team
Q1054013,Central Texas Stampede,Sports Team
Q1054695,AS Orizzonte Catania,Sports Team
Q1068956,Primorje EB,Sports Team
Q1070550,Chesapeake Bayhawks,Sports Team
Q1082386,MasterCard Lola,Sports Team
Q1083801,VK Jug Dubrovnik,Sports Team
Q1091044,CC Ortigia,Sports Team
Q1095154,Detroit Wolverines,Sports Team
Q1104320,Kaposvári VK,Sports Team
Q1118263,Kongsvinger IL,Sports Team
Q1133897,Xtreme Couture Mixed Martial Arts,Sports Team
Q1138449,Evil Geniuses,Sports Team
Q1156894,Kolkata Knight Riders,Sports Team
Q1165077,Fåglum brothers,Sports Team
Q1170726,Falcons,Sports Team
Q1170732,SWD Eagles,Sports Team
Q1189974,Denver Falcons,Sports Team
Q1253319,Downriver Stars,Sports Team
Q1258316,Dallas Rattlers,Sports Team
Q1269892,club team,Sports Team
Q1292535,Chennai Super Kings,Sports Team
Q1292715,Susvim,Sports Team
Q1299797,Szolnoki Vízilabda SC,Sports Team
Q1381635,Eveleth Rangers,Sports Team
Q1390957,Team Rhodes Scholars,Sports Team
Q1410625,Kansas City Command,Sports Team
Q1410957,Arizona Rattlers,Sports Team
Q1411641,Chicago Rush,Sports Team
Q1438838,Fort Worth Flyers,Sports Team
Q1497228,Pospíšil brothers,Sports Team
Q1566774,St. Paul Saints,Sports Team
Q1568242,Milwaukee Brewers,Sports Team
Q1584787,SC Classic,Sports Team
Q1589410,Spokane Comets,Sports Team
Q1638523,Magdeburger SV Börde 1949,Sports Team
Q1641573,Colombia national under-20 football team,Sports Team
Q1673288,Phoenix Mustangs,Sports Team
Q1722865,Toronto Phantoms,Sports Team
Q173663,Red Bull Racing,Sports Team
Q1777760,Leopards,Sports Team
Q1784317,Tucson Gila Monsters,Sports Team
Q1872245,Louisville River Frogs,Sports Team
Q1881951,MTV Gießen,Sports Team
Q191378,Z-Boys,Sports Team
Q1923177,Signature Team,Sports Team
Q1926327,Limburg Lions,Sports Team
Q1945630,A.S. Roma,Sports Team
Q1960488,Schaatsspetters,Sports Team
Q197768,Interwetten Racing,Sports Team
Q1979047,Ed Carpenter Racing,Sports Team
